\hline
 bin             &  Charge misid.   &   $t\bar{t}$VV   &    X+$\gamma$    &   $t\bar{t}Z$    &       Rare       &   $t\bar{t}H$    &    $t\bar{t}W$    &   Nonprompt lep.   &      Total bkg      &        Data        &     Data/bkg    \\ \hline
 [190.0-200.0]   &   0.00 +- 0.00   &   0.07 +- 0.01   &   0.01 +- 0.01   &   0.12 +- 0.04   &   0.14 +- 0.08   &   0.13 +- 0.02   &    0.72 +- 0.08   &    0.27 +- 0.16    &     1.46 +- 0.20    &    3.00 +- 1.73    &   2.06 +- 1.22  \\ \hline
 [200.0-210.0]   &   0.00 +- 0.00   &   0.04 +- 0.01   &   0.01 +- 0.01   &   0.06 +- 0.02   &   0.04 +- 0.03   &   0.12 +- 0.01   &    0.41 +- 0.07   &    0.19 +- 0.15    &     0.87 +- 0.18    &    4.00 +- 2.00    &   4.58 +- 2.47  \\ \hline
 [210.0-220.0]   &   0.00 +- 0.00   &   0.06 +- 0.01   &   0.00 +- 0.06   &   0.06 +- 0.02   &   0.11 +- 0.09   &   0.09 +- 0.01   &    0.40 +- 0.06   &    0.11 +- 0.09    &     0.78 +- 0.16    &    1.00 +- 1.00    &   1.29 +- 1.31  \\ \hline
 [220.0-230.0]   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.00 +- 0.00   &   0.00 +- 0.01   &   0.06 +- 0.04   &   0.07 +- 0.01   &    0.34 +- 0.06   &    0.00 +- 0.00    &     0.49 +- 0.07    &    0.00 +- 0.00    &   0.00 +- 0.00  \\ \hline
 [230.0-240.0]   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.05 +- 0.04   &   0.04 +- 0.01   &    0.19 +- 0.05   &    0.01 +- 0.01    &     0.33 +- 0.07    &    0.00 +- 0.00    &   0.00 +- 0.00  \\ \hline
 [240.0-250.0]   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.01 +- 0.02   &   0.04 +- 0.01   &    0.18 +- 0.04   &    0.00 +- 0.00    &     0.26 +- 0.05    &    0.00 +- 0.00    &   0.00 +- 0.00  \\ \hline
 [250.0-260.0]   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.03 +- 0.02   &   0.04 +- 0.01   &    0.17 +- 0.04   &    0.00 +- 0.00    &     0.27 +- 0.05    &    1.00 +- 1.00    &   3.74 +- 3.80  \\ \hline
 [260.0-270.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.01 +- 0.01   &   0.01 +- 0.00   &   0.02 +- 0.01   &    0.13 +- 0.04   &    0.00 +- 0.00    &     0.17 +- 0.04    &    1.00 +- 1.00    &   5.72 +- 5.85  \\ \hline
 [270.0-280.0]   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.00 +- 0.00   &   0.03 +- 0.02   &   0.03 +- 0.03   &   0.02 +- 0.01   &    0.16 +- 0.03   &    0.08 +- 0.09    &     0.32 +- 0.10    &    0.00 +- 0.00    &   0.00 +- 0.00  \\ \hline
 [280.0-290.0]   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.03   &   0.02 +- 0.02   &   0.02 +- 0.01   &    0.09 +- 0.03   &    0.07 +- 0.06    &     0.18 +- 0.07    &    0.00 +- 0.00    &   0.00 +- 0.00  \\ \hline
