\hline
 bin             &  Charge misid.   &   $t\bar{t}$VV   &    X+$\gamma$    &   $t\bar{t}Z$    &       Rare       &   $t\bar{t}H$    &   $t\bar{t}W$    &  Nonprompt lep.   &     Total bkg     &       Data        &     Data/bkg    \\ \hline
\hline
 [190.0-200.0]   &   0.00 +- 0.00   &   0.05 +- 0.01   &   0.03 +- 0.02   &   0.16 +- 0.04   &   0.18 +- 0.10   &   0.24 +- 0.02   &   0.91 +- 0.07   &    0.57 +- 0.27   &    2.13 +- 0.30   &    2.00 +- 1.41   &   0.94 +- 0.68  \\ \hline
 [200.0-210.0]   &   0.00 +- 0.00   &   0.04 +- 0.01   &   0.13 +- 0.12   &   0.09 +- 0.03   &   0.18 +- 0.11   &   0.19 +- 0.01   &   0.66 +- 0.07   &    0.29 +- 0.16   &    1.58 +- 0.24   &    2.00 +- 1.41   &   1.26 +- 0.91  \\ \hline
 [210.0-220.0]   &   0.00 +- 0.00   &   0.05 +- 0.01   &   0.04 +- 0.03   &   0.04 +- 0.04   &   0.17 +- 0.10   &   0.15 +- 0.01   &   0.51 +- 0.06   &    0.29 +- 0.16   &    1.24 +- 0.20   &    2.00 +- 1.41   &   1.61 +- 1.17  \\ \hline
 [220.0-230.0]   &   0.00 +- 0.00   &   0.04 +- 0.01   &   0.02 +- 0.02   &   0.05 +- 0.03   &   0.14 +- 0.08   &   0.11 +- 0.01   &   0.51 +- 0.06   &    0.29 +- 0.16   &    1.15 +- 0.20   &    1.00 +- 1.00   &   0.87 +- 0.88  \\ \hline
 [230.0-240.0]   &   0.00 +- 0.00   &   0.03 +- 0.01   &   0.00 +- 0.16   &   0.10 +- 0.02   &   0.15 +- 0.09   &   0.11 +- 0.01   &   0.37 +- 0.05   &    0.26 +- 0.15   &    0.88 +- 0.24   &    1.00 +- 1.00   &   1.13 +- 1.17  \\ \hline
 [240.0-250.0]   &   0.00 +- 0.00   &   0.04 +- 0.01   &   0.00 +- 0.00   &   0.07 +- 0.03   &   0.08 +- 0.05   &   0.07 +- 0.01   &   0.30 +- 0.05   &    0.08 +- 0.06   &    0.63 +- 0.10   &    2.00 +- 1.41   &   3.16 +- 2.29  \\ \hline
 [250.0-260.0]   &   0.00 +- 0.00   &   0.03 +- 0.01   &   0.00 +- 0.00   &   0.03 +- 0.01   &   0.09 +- 0.05   &   0.06 +- 0.01   &   0.38 +- 0.04   &    0.25 +- 0.14   &    0.83 +- 0.16   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [260.0-270.0]   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.09 +- 0.06   &   0.05 +- 0.01   &   0.25 +- 0.04   &    0.00 +- 0.00   &    0.42 +- 0.07   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [270.0-280.0]   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.01 +- 0.01   &   0.02 +- 0.01   &   0.11 +- 0.09   &   0.05 +- 0.01   &   0.27 +- 0.04   &    0.04 +- 0.05   &    0.50 +- 0.11   &    1.00 +- 1.00   &   1.98 +- 2.03  \\ \hline
 [280.0-290.0]   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.00 +- 0.00   &   0.03 +- 0.01   &   0.06 +- 0.04   &   0.04 +- 0.01   &   0.21 +- 0.04   &    0.17 +- 0.11   &    0.52 +- 0.13   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [290.0-300.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.06   &   0.01 +- 0.01   &   0.06 +- 0.04   &   0.03 +- 0.01   &   0.22 +- 0.04   &    0.07 +- 0.06   &    0.34 +- 0.10   &    1.00 +- 1.00   &   2.91 +- 3.04  \\ \hline
 [300.0-310.0]   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.00 +- 0.00   &   0.01 +- 0.02   &   0.04 +- 0.03   &   0.02 +- 0.01   &   0.08 +- 0.03   &    0.00 +- 0.00   &    0.17 +- 0.05   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [310.0-320.0]   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.04 +- 0.03   &   0.02 +- 0.00   &   0.12 +- 0.03   &    0.09 +- 0.08   &    0.31 +- 0.09   &    1.00 +- 1.00   &   3.26 +- 3.39  \\ \hline
 [320.0-330.0]   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.01   &   0.02 +- 0.02   &   0.02 +- 0.01   &   0.11 +- 0.03   &    0.09 +- 0.07   &    0.24 +- 0.08   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [330.0-340.0]   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.03 +- 0.02   &   0.01 +- 0.00   &   0.13 +- 0.02   &    0.00 +- 0.00   &    0.19 +- 0.04   &    2.00 +- 1.41   &  10.70 +- 7.84  \\ \hline
 [340.0-350.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.01 +- 0.01   &   0.01 +- 0.00   &   0.05 +- 0.02   &    0.00 +- 0.00   &    0.09 +- 0.03   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [350.0-360.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.01   &   0.01 +- 0.01   &   0.02 +- 0.00   &   0.06 +- 0.02   &    0.00 +- 0.00   &    0.10 +- 0.03   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [360.0-370.0]   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.06 +- 0.04   &   0.01 +- 0.00   &   0.04 +- 0.02   &    0.05 +- 0.06   &    0.18 +- 0.08   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [370.0-380.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.04 +- 0.03   &   0.01 +- 0.00   &   0.05 +- 0.02   &    0.00 +- 0.00   &    0.12 +- 0.04   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [380.0-390.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.10   &   0.00 +- 0.01   &   0.02 +- 0.03   &   0.01 +- 0.00   &   0.06 +- 0.02   &    0.04 +- 0.05   &    0.06 +- 0.11   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [390.0-400.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.02 +- 0.02   &    0.09 +- 0.07   &    0.11 +- 0.08   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [400.0-410.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.01   &   0.01 +- 0.00   &   0.02 +- 0.01   &    0.03 +- 0.03   &    0.08 +- 0.04   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [410.0-420.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.03 +- 0.02   &    0.00 +- 0.00   &    0.05 +- 0.02   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [420.0-430.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.02   &   0.00 +- 0.00   &   0.04 +- 0.02   &    0.04 +- 0.04   &    0.10 +- 0.05   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [430.0-440.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.03 +- 0.01   &    0.00 +- 0.00   &    0.04 +- 0.01   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [440.0-450.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.02 +- 0.02   &   0.00 +- 0.00   &   0.03 +- 0.01   &    0.06 +- 0.06   &    0.11 +- 0.06   &    1.00 +- 1.00   &   9.14 +-10.60  \\ \hline
 [450.0-460.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.02   &   0.02 +- 0.02   &   0.01 +- 0.00   &   0.02 +- 0.01   &    0.00 +- 0.00   &    0.03 +- 0.03   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [460.0-470.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.02 +- 0.02   &   0.00 +- 0.00   &   0.01 +- 0.01   &    0.04 +- 0.04   &    0.07 +- 0.05   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [470.0-480.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.03 +- 0.02   &    0.00 +- 0.00   &    0.04 +- 0.02   &    2.00 +- 1.41   &  53.93 +-45.02  \\ \hline
 [480.0-490.0]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.02 +- 0.02   &   0.00 +- 0.00   &   0.01 +- 0.01   &    0.00 +- 0.00   &    0.03 +- 0.02   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [490.0-500.0]   &   0.00 +- 0.00   &   0.01 +- 0.00   &   0.01 +- 0.01   &   0.01 +- 0.01   &   0.05 +- 0.04   &   0.03 +- 0.01   &   0.21 +- 0.04   &    0.07 +- 0.05   &    0.37 +- 0.08   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
\hline
 total           &   0.00 +- 0.00   &   3.84 +- 0.08   &   5.27 +- 1.45   &  14.83 +- 0.35   &  15.67 +- 2.38   &  23.74 +- 0.17   &  71.11 +- 0.64   &  180.95 +-27.39   &  315.41 +-27.54   &  417.00 +-20.42   &   1.32 +- 0.13  \\ \hline

