\hline
 bin                                   &  Charge misid.   &   $t\bar{t}$VV   &    X+$\gamma$    &   $t\bar{t}Z$    &       Rare       &   $t\bar{t}H$    &    $t\bar{t}W$    &  Nonprompt lep.   &     Total bkg     &       Data        &     Data/bkg    \\ \hline
\hline
 [-0.10000000149--0.0900000013411]     &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &    0.00 +- 0.00   &    0.00 +- 0.00   &    0.00 +- 0.00   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [-0.0900000013411--0.0800000011921]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &    0.00 +- 0.00   &    0.03 +- 0.04   &    0.03 +- 0.04   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [-0.0800000011921--0.0700000010431]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &    0.01 +- 0.01   &    0.00 +- 0.00   &    0.01 +- 0.01   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [-0.0700000010431--0.0600000008941]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &    0.01 +- 0.01   &    0.03 +- 0.04   &    0.05 +- 0.04   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [-0.0600000008941--0.0500000007451]   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.16   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &    0.01 +- 0.01   &    0.12 +- 0.08   &    0.00 +- 0.18   &    0.00 +- 0.00   &  -0.00 +- 0.00  \\ \hline
 [-0.0500000007451--0.040000000596]    &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.01   &   0.06 +- 0.06   &   0.01 +- 0.00   &    0.04 +- 0.02   &    0.52 +- 0.28   &    0.63 +- 0.29   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [-0.040000000596--0.030000000447]     &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.09 +- 0.07   &   0.02 +- 0.00   &    0.12 +- 0.03   &    0.89 +- 0.42   &    1.14 +- 0.43   &    0.00 +- 0.00   &   0.00 +- 0.00  \\ \hline
 [-0.030000000447--0.020000000298]     &   0.00 +- 0.00   &   0.02 +- 0.01   &   0.02 +- 0.02   &   0.11 +- 0.03   &   0.13 +- 0.11   &   0.09 +- 0.01   &    0.35 +- 0.05   &    2.82 +- 1.20   &    3.54 +- 1.20   &    6.00 +- 2.45   &   1.70 +- 0.90  \\ \hline
 [-0.020000000298--0.010000000149]     &   0.00 +- 0.00   &   0.13 +- 0.02   &   0.00 +- 0.30   &   0.50 +- 0.07   &   0.55 +- 0.34   &   0.66 +- 0.04   &    2.02 +- 0.14   &   15.03 +- 6.08   &   18.86 +- 6.10   &   20.00 +- 4.47   &   1.06 +- 0.42  \\ \hline
 [-0.010000000149-0.0]                 &   0.00 +- 0.00   &   3.07 +- 0.10   &   9.36 +- 5.80   &  12.73 +- 0.40   &  16.16 +- 8.13   &  19.31 +- 0.19   &   56.72 +- 0.70   &  107.56 +-43.09   &  224.91 +-44.24   &  295.00 +-17.18   &   1.31 +- 0.27  \\ \hline
